id1,id2,label
CHEBI_51058,CHEBI_51059,Enantiomers
CHEBI_51059,CHEBI_51058,Enantiomers
CHEBI_51074,CHEBI_27882,Enantiomers
CHEBI_27882,CHEBI_51074,Enantiomers
CHEBI_51173,CHEBI_51174,Enantiomers
CHEBI_51174,CHEBI_51173,Enantiomers
CHEBI_51384,CHEBI_29073,Enantiomers
CHEBI_29073,CHEBI_51384,Enantiomers
CHEBI_39547,CHEBI_51453,Enantiomers
CHEBI_51453,CHEBI_39547,Enantiomers
CHEBI_51510,CHEBI_51509,Enantiomers
CHEBI_51509,CHEBI_51510,Enantiomers
CHEBI_51684,CHEBI_5601,Enantiomers
CHEBI_5601,CHEBI_51684,Enantiomers
CHEBI_51857,CHEBI_51860,Enantiomers
CHEBI_51860,CHEBI_51857,Enantiomers
CHEBI_51862,CHEBI_51861,Enantiomers
CHEBI_51861,CHEBI_51862,Enantiomers
CHEBI_15394,CHEBI_15393,Enantiomers
CHEBI_15393,CHEBI_15394,Enantiomers
CHEBI_4464,CHEBI_52013,Enantiomers
CHEBI_52013,CHEBI_4464,Enantiomers
CHEBI_15614,CHEBI_28379,Enantiomers
CHEBI_28379,CHEBI_15614,Enantiomers
CHEBI_27765,CHEBI_49257,Enantiomers
CHEBI_49257,CHEBI_27765,Enantiomers
CHEBI_28651,CHEBI_27702,Enantiomers
CHEBI_27702,CHEBI_28651,Enantiomers
CHEBI_52527,CHEBI_52525,Enantiomers
CHEBI_52525,CHEBI_52527,Enantiomers
CHEBI_52685,CHEBI_52686,Enantiomers
CHEBI_52686,CHEBI_52685,Enantiomers
CHEBI_52687,CHEBI_52688,Enantiomers
CHEBI_52688,CHEBI_52687,Enantiomers
CHEBI_16534,CHEBI_37425,Enantiomers
CHEBI_37425,CHEBI_16534,Enantiomers
CHEBI_12931,CHEBI_53071,Enantiomers
CHEBI_53071,CHEBI_12931,Enantiomers
CHEBI_27812,CHEBI_53125,Enantiomers
CHEBI_53125,CHEBI_27812,Enantiomers
CHEBI_53129,CHEBI_53126,Enantiomers
CHEBI_53126,CHEBI_53129,Enantiomers
CHEBI_53130,CHEBI_53131,Enantiomers
CHEBI_53131,CHEBI_53130,Enantiomers
CHEBI_53135,CHEBI_53134,Enantiomers
CHEBI_53134,CHEBI_53135,Enantiomers
CHEBI_53137,CHEBI_53138,Enantiomers
CHEBI_53138,CHEBI_53137,Enantiomers
CHEBI_53141,CHEBI_53140,Enantiomers
CHEBI_53140,CHEBI_53141,Enantiomers
CHEBI_53335,CHEBI_34008,Enantiomers
CHEBI_34008,CHEBI_53335,Enantiomers
CHEBI_53290,CHEBI_53292,Enantiomers
CHEBI_53292,CHEBI_53290,Enantiomers
CHEBI_53375,CHEBI_53374,Enantiomers
CHEBI_53374,CHEBI_53375,Enantiomers
CHEBI_53535,CHEBI_53534,Enantiomers
CHEBI_53534,CHEBI_53535,Enantiomers
CHEBI_53560,CHEBI_53562,Enantiomers
CHEBI_53562,CHEBI_53560,Enantiomers
CHEBI_53760,CHEBI_53762,Enantiomers
CHEBI_53762,CHEBI_53760,Enantiomers
CHEBI_53764,CHEBI_53765,Enantiomers
CHEBI_53765,CHEBI_53764,Enantiomers
CHEBI_53769,CHEBI_53768,Enantiomers
CHEBI_53768,CHEBI_53769,Enantiomers
CHEBI_53771,CHEBI_53772,Enantiomers
CHEBI_53772,CHEBI_53771,Enantiomers
CHEBI_53790,CHEBI_53788,Enantiomers
CHEBI_53788,CHEBI_53790,Enantiomers
CHEBI_53796,CHEBI_53795,Enantiomers
CHEBI_53795,CHEBI_53796,Enantiomers
CHEBI_180847,CHEBI_521391,Enantiomers
CHEBI_521391,CHEBI_180847,Enantiomers
CHEBI_55355,CHEBI_47356,Enantiomers
CHEBI_47356,CHEBI_55355,Enantiomers
CHEBI_55363,CHEBI_55362,Enantiomers
CHEBI_55362,CHEBI_55363,Enantiomers
CHEBI_55356,CHEBI_55391,Enantiomers
CHEBI_55391,CHEBI_55356,Enantiomers
CHEBI_55392,CHEBI_55357,Enantiomers
CHEBI_55357,CHEBI_55392,Enantiomers
CHEBI_55393,CHEBI_55358,Enantiomers
CHEBI_55358,CHEBI_55393,Enantiomers
CHEBI_55403,CHEBI_55401,Enantiomers
CHEBI_55401,CHEBI_55403,Enantiomers
CHEBI_55408,CHEBI_55407,Enantiomers
CHEBI_55407,CHEBI_55408,Enantiomers
CHEBI_55412,CHEBI_55415,Enantiomers
CHEBI_55415,CHEBI_55412,Enantiomers
CHEBI_30655,CHEBI_30657,Enantiomers
CHEBI_30657,CHEBI_30655,Enantiomers
CHEBI_44962,CHEBI_439819,Enantiomers
CHEBI_439819,CHEBI_44962,Enantiomers
CHEBI_16292,CHEBI_17100,Enantiomers
CHEBI_17100,CHEBI_16292,Enantiomers
CHEBI_43219,CHEBI_58967,Enantiomers
CHEBI_58967,CHEBI_43219,Enantiomers
CHEBI_59180,CHEBI_59179,Enantiomers
CHEBI_59179,CHEBI_59180,Enantiomers
CHEBI_59183,CHEBI_59182,Enantiomers
CHEBI_59182,CHEBI_59183,Enantiomers
CHEBI_59185,CHEBI_59184,Enantiomers
CHEBI_59184,CHEBI_59185,Enantiomers
CHEBI_59187,CHEBI_59186,Enantiomers
CHEBI_59186,CHEBI_59187,Enantiomers
CHEBI_59189,CHEBI_59188,Enantiomers
CHEBI_59188,CHEBI_59189,Enantiomers
CHEBI_59191,CHEBI_59190,Enantiomers
CHEBI_59190,CHEBI_59191,Enantiomers
CHEBI_59206,CHEBI_59207,Enantiomers
CHEBI_59207,CHEBI_59206,Enantiomers
CHEBI_59243,CHEBI_59244,Enantiomers
CHEBI_59244,CHEBI_59243,Enantiomers
CHEBI_59254,CHEBI_59251,Enantiomers
CHEBI_59251,CHEBI_59254,Enantiomers
CHEBI_59256,CHEBI_59255,Enantiomers
CHEBI_59255,CHEBI_59256,Enantiomers
CHEBI_59261,CHEBI_59260,Enantiomers
CHEBI_59260,CHEBI_59261,Enantiomers
CHEBI_59262,CHEBI_59263,Enantiomers
CHEBI_59263,CHEBI_59262,Enantiomers
CHEBI_59288,CHEBI_59287,Enantiomers
CHEBI_59287,CHEBI_59288,Enantiomers
CHEBI_59290,CHEBI_59289,Enantiomers
CHEBI_59289,CHEBI_59290,Enantiomers
CHEBI_59302,CHEBI_59301,Enantiomers
CHEBI_59301,CHEBI_59302,Enantiomers
CHEBI_59305,CHEBI_59304,Enantiomers
CHEBI_59304,CHEBI_59305,Enantiomers
CHEBI_59329,CHEBI_59328,Enantiomers
CHEBI_59328,CHEBI_59329,Enantiomers
CHEBI_59336,CHEBI_59334,Enantiomers
CHEBI_59334,CHEBI_59336,Enantiomers
CHEBI_59467,CHEBI_59468,Enantiomers
CHEBI_59468,CHEBI_59467,Enantiomers
CHEBI_59479,CHEBI_59480,Enantiomers
CHEBI_59480,CHEBI_59479,Enantiomers
CHEBI_59540,CHEBI_40133,Enantiomers
CHEBI_40133,CHEBI_59540,Enantiomers
CHEBI_59565,CHEBI_45002,Enantiomers
CHEBI_45002,CHEBI_59565,Enantiomers
CHEBI_59568,CHEBI_59567,Enantiomers
CHEBI_59567,CHEBI_59568,Enantiomers
CHEBI_59569,CHEBI_59570,Enantiomers
CHEBI_59570,CHEBI_59569,Enantiomers
CHEBI_59689,CHEBI_59688,Enantiomers
CHEBI_59688,CHEBI_59689,Enantiomers
CHEBI_59691,CHEBI_59690,Enantiomers
CHEBI_59690,CHEBI_59691,Enantiomers
CHEBI_59707,CHEBI_59706,Enantiomers
CHEBI_59706,CHEBI_59707,Enantiomers
CHEBI_59710,CHEBI_59709,Enantiomers
CHEBI_59709,CHEBI_59710,Enantiomers
CHEBI_521051,CHEBI_439329,Enantiomers
CHEBI_439329,CHEBI_521051,Enantiomers
CHEBI_59747,CHEBI_59746,Enantiomers
CHEBI_59746,CHEBI_59747,Enantiomers
CHEBI_59804,CHEBI_59805,Enantiomers
CHEBI_59805,CHEBI_59804,Enantiomers
CHEBI_44510,CHEBI_55534,Enantiomers
CHEBI_55534,CHEBI_44510,Enantiomers
CHEBI_59823,CHEBI_59821,Enantiomers
CHEBI_59821,CHEBI_59823,Enantiomers
CHEBI_59820,CHEBI_59822,Enantiomers
CHEBI_59822,CHEBI_59820,Enantiomers
CHEBI_59842,CHEBI_59843,Enantiomers
CHEBI_59843,CHEBI_59842,Enantiomers
CHEBI_59846,CHEBI_59847,Enantiomers
CHEBI_59847,CHEBI_59846,Enantiomers
CHEBI_3828,CHEBI_437678,Enantiomers
CHEBI_437678,CHEBI_3828,Enantiomers
CHEBI_10115,CHEBI_583099,Enantiomers
CHEBI_583099,CHEBI_10115,Enantiomers
CHEBI_60074,CHEBI_60075,Enantiomers
CHEBI_60075,CHEBI_60074,Enantiomers
CHEBI_60088,CHEBI_60089,Enantiomers
CHEBI_60089,CHEBI_60088,Enantiomers
CHEBI_60113,CHEBI_60115,Enantiomers
CHEBI_60115,CHEBI_60113,Enantiomers
CHEBI_222169,CHEBI_221278,Enantiomers
CHEBI_221278,CHEBI_222169,Enantiomers
CHEBI_60129,CHEBI_60131,Enantiomers
CHEBI_60131,CHEBI_60129,Enantiomers
CHEBI_60349,CHEBI_60348,Enantiomers
CHEBI_60348,CHEBI_60349,Enantiomers
CHEBI_60355,CHEBI_60354,Enantiomers
CHEBI_60354,CHEBI_60355,Enantiomers
CHEBI_60360,CHEBI_60359,Enantiomers
CHEBI_60359,CHEBI_60360,Enantiomers
CHEBI_60371,CHEBI_60370,Enantiomers
CHEBI_60370,CHEBI_60371,Enantiomers
CHEBI_37374,CHEBI_42539,Enantiomers
CHEBI_42539,CHEBI_37374,Enantiomers
CHEBI_60778,CHEBI_60779,Enantiomers
CHEBI_60779,CHEBI_60778,Enantiomers
CHEBI_60775,CHEBI_60776,Enantiomers
CHEBI_60776,CHEBI_60775,Enantiomers
CHEBI_60781,CHEBI_60780,Enantiomers
CHEBI_60780,CHEBI_60781,Enantiomers
CHEBI_16988,CHEBI_46997,Enantiomers
CHEBI_46997,CHEBI_16988,Enantiomers
CHEBI_46675,CHEBI_60785,Enantiomers
CHEBI_60785,CHEBI_46675,Enantiomers
CHEBI_60790,CHEBI_6149,Enantiomers
CHEBI_6149,CHEBI_60790,Enantiomers
CHEBI_60799,CHEBI_580604,Enantiomers
CHEBI_580604,CHEBI_60799,Enantiomers
CHEBI_60842,CHEBI_60840,Enantiomers
CHEBI_60840,CHEBI_60842,Enantiomers
CHEBI_60843,CHEBI_60844,Enantiomers
CHEBI_60844,CHEBI_60843,Enantiomers
CHEBI_60845,CHEBI_60846,Enantiomers
CHEBI_60846,CHEBI_60845,Enantiomers
CHEBI_60848,CHEBI_60849,Enantiomers
CHEBI_60849,CHEBI_60848,Enantiomers
CHEBI_60855,CHEBI_60856,Enantiomers
CHEBI_60856,CHEBI_60855,Enantiomers
CHEBI_60857,CHEBI_60858,Enantiomers
CHEBI_60858,CHEBI_60857,Enantiomers
CHEBI_60861,CHEBI_60859,Enantiomers
CHEBI_60859,CHEBI_60861,Enantiomers
CHEBI_60862,CHEBI_60863,Enantiomers
CHEBI_60863,CHEBI_60862,Enantiomers
CHEBI_48423,CHEBI_60887,Enantiomers
CHEBI_60887,CHEBI_48423,Enantiomers
CHEBI_60897,CHEBI_10696,Enantiomers
CHEBI_10696,CHEBI_60897,Enantiomers
CHEBI_60893,CHEBI_17576,Enantiomers
CHEBI_17576,CHEBI_60893,Enantiomers
CHEBI_57251,CHEBI_60898,Enantiomers
CHEBI_60898,CHEBI_57251,Enantiomers
CHEBI_60894,CHEBI_58196,Enantiomers
CHEBI_58196,CHEBI_60894,Enantiomers
CHEBI_60920,CHEBI_60922,Enantiomers
CHEBI_60922,CHEBI_60920,Enantiomers
CHEBI_60917,CHEBI_60918,Enantiomers
CHEBI_60918,CHEBI_60917,Enantiomers
CHEBI_61737,CHEBI_9578,Enantiomers
CHEBI_9578,CHEBI_61737,Enantiomers
CHEBI_10359,CHEBI_61746,Enantiomers
CHEBI_61746,CHEBI_10359,Enantiomers
CHEBI_61918,CHEBI_61917,Enantiomers
CHEBI_61917,CHEBI_61918,Enantiomers
CHEBI_62421,CHEBI_62433,Enantiomers
CHEBI_62433,CHEBI_62421,Enantiomers
CHEBI_62752,CHEBI_62751,Enantiomers
CHEBI_62751,CHEBI_62752,Enantiomers
CHEBI_62758,CHEBI_10225,Enantiomers
CHEBI_10225,CHEBI_62758,Enantiomers
CHEBI_63059,CHEBI_63058,Enantiomers
CHEBI_63058,CHEBI_63059,Enantiomers
CHEBI_63081,CHEBI_408174,Enantiomers
CHEBI_408174,CHEBI_63081,Enantiomers
CHEBI_63108,CHEBI_63109,Enantiomers
CHEBI_63109,CHEBI_63108,Enantiomers
CHEBI_63110,CHEBI_63107,Enantiomers
CHEBI_63107,CHEBI_63110,Enantiomers
CHEBI_62346,CHEBI_63151,Enantiomers
CHEBI_63151,CHEBI_62346,Enantiomers
CHEBI_63190,CHEBI_10357,Enantiomers
CHEBI_10357,CHEBI_63190,Enantiomers
CHEBI_63205,CHEBI_63203,Enantiomers
CHEBI_63203,CHEBI_63205,Enantiomers
CHEBI_44534,CHEBI_56080,Enantiomers
CHEBI_56080,CHEBI_44534,Enantiomers
CHEBI_63237,CHEBI_60961,Enantiomers
CHEBI_60961,CHEBI_63237,Enantiomers
CHEBI_63241,CHEBI_60962,Enantiomers
CHEBI_60962,CHEBI_63241,Enantiomers
CHEBI_34498,CHEBI_63331,Enantiomers
CHEBI_63331,CHEBI_34498,Enantiomers
CHEBI_60955,CHEBI_63323,Enantiomers
CHEBI_63323,CHEBI_60955,Enantiomers
CHEBI_63687,CHEBI_63684,Enantiomers
CHEBI_63684,CHEBI_63687,Enantiomers
CHEBI_63698,CHEBI_63695,Enantiomers
CHEBI_63695,CHEBI_63698,Enantiomers
CHEBI_63705,CHEBI_63700,Enantiomers
CHEBI_63700,CHEBI_63705,Enantiomers
CHEBI_63624,CHEBI_17748,Enantiomers
CHEBI_17748,CHEBI_63624,Enantiomers
CHEBI_63703,CHEBI_15385,Enantiomers
CHEBI_15385,CHEBI_63703,Enantiomers
CHEBI_63931,CHEBI_41183,Enantiomers
CHEBI_41183,CHEBI_63931,Enantiomers
CHEBI_43029,CHEBI_15375,Enantiomers
CHEBI_15375,CHEBI_43029,Enantiomers
CHEBI_15558,CHEBI_63989,Enantiomers
CHEBI_63989,CHEBI_15558,Enantiomers
CHEBI_64021,CHEBI_64020,Enantiomers
CHEBI_64020,CHEBI_64021,Enantiomers
CHEBI_64029,CHEBI_64030,Enantiomers
CHEBI_64030,CHEBI_64029,Enantiomers
CHEBI_64063,CHEBI_64062,Enantiomers
CHEBI_64062,CHEBI_64063,Enantiomers
CHEBI_64119,CHEBI_64122,Enantiomers
CHEBI_64122,CHEBI_64119,Enantiomers
CHEBI_64218,CHEBI_64219,Enantiomers
CHEBI_64219,CHEBI_64218,Enantiomers
CHEBI_64243,CHEBI_64244,Enantiomers
CHEBI_64244,CHEBI_64243,Enantiomers
CHEBI_64298,CHEBI_15395,Enantiomers
CHEBI_15395,CHEBI_64298,Enantiomers
CHEBI_64316,CHEBI_64035,Enantiomers
CHEBI_64035,CHEBI_64316,Enantiomers
CHEBI_15677,CHEBI_15678,Enantiomers
CHEBI_15678,CHEBI_15677,Enantiomers
CHEBI_57981,CHEBI_58095,Enantiomers
CHEBI_58095,CHEBI_57981,Enantiomers
CHEBI_64683,CHEBI_64760,Enantiomers
CHEBI_64760,CHEBI_64683,Enantiomers
CHEBI_64774,CHEBI_64773,Enantiomers
CHEBI_64773,CHEBI_64774,Enantiomers
CHEBI_64778,CHEBI_64780,Enantiomers
CHEBI_64780,CHEBI_64778,Enantiomers
CHEBI_65327,CHEBI_65328,Enantiomers
CHEBI_65328,CHEBI_65327,Enantiomers
CHEBI_18130,CHEBI_66896,Enantiomers
CHEBI_66896,CHEBI_18130,Enantiomers
CHEBI_67226,CHEBI_67224,Enantiomers
CHEBI_67224,CHEBI_67226,Enantiomers
CHEBI_67234,CHEBI_67233,Enantiomers
CHEBI_67233,CHEBI_67234,Enantiomers
CHEBI_68506,CHEBI_67158,Enantiomers
CHEBI_67158,CHEBI_68506,Enantiomers
CHEBI_67172,CHEBI_68525,Enantiomers
CHEBI_68525,CHEBI_67172,Enantiomers
CHEBI_4886,CHEBI_68663,Enantiomers
CHEBI_68663,CHEBI_4886,Enantiomers
CHEBI_58314,CHEBI_58123,Enantiomers
CHEBI_58123,CHEBI_58314,Enantiomers
CHEBI_71225,CHEBI_31018,Enantiomers
CHEBI_31018,CHEBI_71225,Enantiomers
CHEBI_42255,CHEBI_71227,Enantiomers
CHEBI_71227,CHEBI_42255,Enantiomers
CHEBI_71246,CHEBI_71248,Enantiomers
CHEBI_71248,CHEBI_71246,Enantiomers
CHEBI_71252,CHEBI_71251,Enantiomers
CHEBI_71251,CHEBI_71252,Enantiomers
CHEBI_71257,CHEBI_71256,Enantiomers
CHEBI_71256,CHEBI_71257,Enantiomers
CHEBI_16387,CHEBI_17041,Enantiomers
CHEBI_17041,CHEBI_16387,Enantiomers
CHEBI_15600,CHEBI_33992,Enantiomers
CHEBI_33992,CHEBI_15600,Enantiomers
CHEBI_73030,CHEBI_99,Enantiomers
CHEBI_99,CHEBI_73030,Enantiomers
CHEBI_73099,CHEBI_73098,Enantiomers
CHEBI_73098,CHEBI_73099,Enantiomers
CHEBI_73132,CHEBI_73133,Enantiomers
CHEBI_73133,CHEBI_73132,Enantiomers
CHEBI_74324,CHEBI_32398,Enantiomers
CHEBI_32398,CHEBI_74324,Enantiomers
CHEBI_16734,CHEBI_74640,Enantiomers
CHEBI_74640,CHEBI_16734,Enantiomers
CHEBI_62338,CHEBI_74656,Enantiomers
CHEBI_74656,CHEBI_62338,Enantiomers
CHEBI_75126,CHEBI_75131,Enantiomers
CHEBI_75131,CHEBI_75126,Enantiomers
CHEBI_74959,CHEBI_37788,Enantiomers
CHEBI_37788,CHEBI_74959,Enantiomers
CHEBI_75374,CHEBI_75373,Enantiomers
CHEBI_75373,CHEBI_75374,Enantiomers
CHEBI_75287,CHEBI_75288,Enantiomers
CHEBI_75288,CHEBI_75287,Enantiomers
CHEBI_75528,CHEBI_75529,Enantiomers
CHEBI_75529,CHEBI_75528,Enantiomers
CHEBI_75503,CHEBI_75526,Enantiomers
CHEBI_75526,CHEBI_75503,Enantiomers
CHEBI_75546,CHEBI_75466,Enantiomers
CHEBI_75466,CHEBI_75546,Enantiomers
CHEBI_75550,CHEBI_75553,Enantiomers
CHEBI_75553,CHEBI_75550,Enantiomers
CHEBI_75468,CHEBI_75558,Enantiomers
CHEBI_75558,CHEBI_75468,Enantiomers
CHEBI_75537,CHEBI_75536,Enantiomers
CHEBI_75536,CHEBI_75537,Enantiomers
CHEBI_75563,CHEBI_75561,Enantiomers
CHEBI_75561,CHEBI_75563,Enantiomers
CHEBI_75463,CHEBI_75533,Enantiomers
CHEBI_75533,CHEBI_75463,Enantiomers
CHEBI_75465,CHEBI_75540,Enantiomers
CHEBI_75540,CHEBI_75465,Enantiomers
CHEBI_75592,CHEBI_40009,Enantiomers
CHEBI_40009,CHEBI_75592,Enantiomers
CHEBI_75580,CHEBI_75578,Enantiomers
CHEBI_75578,CHEBI_75580,Enantiomers
CHEBI_75576,CHEBI_75575,Enantiomers
CHEBI_75575,CHEBI_75576,Enantiomers
CHEBI_75472,CHEBI_75573,Enantiomers
CHEBI_75573,CHEBI_75472,Enantiomers
CHEBI_34071,CHEBI_75571,Enantiomers
CHEBI_75571,CHEBI_34071,Enantiomers
CHEBI_75471,CHEBI_75569,Enantiomers
CHEBI_75569,CHEBI_75471,Enantiomers
CHEBI_75284,CHEBI_75285,Enantiomers
CHEBI_75285,CHEBI_75284,Enantiomers
CHEBI_75712,CHEBI_75703,Enantiomers
CHEBI_75703,CHEBI_75712,Enantiomers
CHEBI_75731,CHEBI_75725,Enantiomers
CHEBI_75725,CHEBI_75731,Enantiomers
CHEBI_75733,CHEBI_75734,Enantiomers
CHEBI_75734,CHEBI_75733,Enantiomers
CHEBI_75737,CHEBI_75738,Enantiomers
CHEBI_75738,CHEBI_75737,Enantiomers
CHEBI_75747,CHEBI_32330,Enantiomers
CHEBI_32330,CHEBI_75747,Enantiomers
CHEBI_75542,CHEBI_64757,Enantiomers
CHEBI_64757,CHEBI_75542,Enantiomers
CHEBI_57447,CHEBI_75322,Enantiomers
CHEBI_75322,CHEBI_57447,Enantiomers
CHEBI_63324,CHEBI_75346,Enantiomers
CHEBI_75346,CHEBI_63324,Enantiomers
CHEBI_64006,CHEBI_75833,Enantiomers
CHEBI_75833,CHEBI_64006,Enantiomers
CHEBI_60389,CHEBI_58336,Enantiomers
CHEBI_58336,CHEBI_60389,Enantiomers
CHEBI_17028,CHEBI_75840,Enantiomers
CHEBI_75840,CHEBI_17028,Enantiomers
CHEBI_75871,CHEBI_75872,Enantiomers
CHEBI_75872,CHEBI_75871,Enantiomers
CHEBI_52333,CHEBI_75824,Enantiomers
CHEBI_75824,CHEBI_52333,Enantiomers
CHEBI_75847,CHEBI_75583,Enantiomers
CHEBI_75583,CHEBI_75847,Enantiomers
CHEBI_75927,CHEBI_75928,Enantiomers
CHEBI_75928,CHEBI_75927,Enantiomers
CHEBI_75977,CHEBI_75972,Enantiomers
CHEBI_75972,CHEBI_75977,Enantiomers
CHEBI_75999,CHEBI_76001,Enantiomers
CHEBI_76001,CHEBI_75999,Enantiomers
CHEBI_76101,CHEBI_76105,Enantiomers
CHEBI_76105,CHEBI_76101,Enantiomers
CHEBI_76125,CHEBI_90,Enantiomers
CHEBI_90,CHEBI_76125,Enantiomers
CHEBI_76137,CHEBI_10556,Enantiomers
CHEBI_10556,CHEBI_76137,Enantiomers
CHEBI_76139,CHEBI_76142,Enantiomers
CHEBI_76142,CHEBI_76139,Enantiomers
CHEBI_76143,CHEBI_76140,Enantiomers
CHEBI_76140,CHEBI_76143,Enantiomers
CHEBI_76141,CHEBI_76147,Enantiomers
CHEBI_76147,CHEBI_76141,Enantiomers
CHEBI_76148,CHEBI_76149,Enantiomers
CHEBI_76149,CHEBI_76148,Enantiomers
CHEBI_76227,CHEBI_76228,Enantiomers
CHEBI_76228,CHEBI_76227,Enantiomers
CHEBI_18333,CHEBI_18403,Enantiomers
CHEBI_18403,CHEBI_18333,Enantiomers
CHEBI_76267,CHEBI_76268,Enantiomers
CHEBI_76268,CHEBI_76267,Enantiomers
CHEBI_76286,CHEBI_76285,Enantiomers
CHEBI_76285,CHEBI_76286,Enantiomers
CHEBI_76306,CHEBI_15409,Enantiomers
CHEBI_15409,CHEBI_76306,Enantiomers
CHEBI_76118,CHEBI_76115,Enantiomers
CHEBI_76115,CHEBI_76118,Enantiomers
CHEBI_76120,CHEBI_76116,Enantiomers
CHEBI_76116,CHEBI_76120,Enantiomers
CHEBI_76132,CHEBI_76131,Enantiomers
CHEBI_76131,CHEBI_76132,Enantiomers
CHEBI_76146,CHEBI_76145,Enantiomers
CHEBI_76145,CHEBI_76146,Enantiomers
CHEBI_76955,CHEBI_76953,Enantiomers
CHEBI_76953,CHEBI_76955,Enantiomers
CHEBI_58386,CHEBI_57562,Enantiomers
CHEBI_57562,CHEBI_58386,Enantiomers
CHEBI_65004,CHEBI_67247,Enantiomers
CHEBI_67247,CHEBI_65004,Enantiomers
CHEBI_67244,CHEBI_67246,Enantiomers
CHEBI_67246,CHEBI_67244,Enantiomers
CHEBI_77045,CHEBI_77044,Enantiomers
CHEBI_77044,CHEBI_77045,Enantiomers
CHEBI_77049,CHEBI_77050,Enantiomers
CHEBI_77050,CHEBI_77049,Enantiomers
CHEBI_77059,CHEBI_80,Enantiomers
CHEBI_80,CHEBI_77059,Enantiomers
CHEBI_77072,CHEBI_77071,Enantiomers
CHEBI_77071,CHEBI_77072,Enantiomers
CHEBI_76950,CHEBI_76943,Enantiomers
CHEBI_76943,CHEBI_76950,Enantiomers
CHEBI_76979,CHEBI_76982,Enantiomers
CHEBI_76982,CHEBI_76979,Enantiomers
CHEBI_4093,CHEBI_37741,Enantiomers
CHEBI_37741,CHEBI_4093,Enantiomers
CHEBI_75854,CHEBI_77127,Enantiomers
CHEBI_77127,CHEBI_75854,Enantiomers
CHEBI_50275,CHEBI_77262,Enantiomers
CHEBI_77262,CHEBI_50275,Enantiomers
CHEBI_6432,CHEBI_77282,Enantiomers
CHEBI_77282,CHEBI_6432,Enantiomers
CHEBI_77405,CHEBI_77406,Enantiomers
CHEBI_77406,CHEBI_77405,Enantiomers
CHEBI_77423,CHEBI_77422,Enantiomers
CHEBI_77422,CHEBI_77423,Enantiomers
CHEBI_31772,CHEBI_77442,Enantiomers
CHEBI_77442,CHEBI_31772,Enantiomers
CHEBI_77454,CHEBI_77453,Enantiomers
CHEBI_77453,CHEBI_77454,Enantiomers
CHEBI_77459,CHEBI_77458,Enantiomers
CHEBI_77458,CHEBI_77459,Enantiomers
CHEBI_77501,CHEBI_77502,Enantiomers
CHEBI_77502,CHEBI_77501,Enantiomers
CHEBI_64310,CHEBI_77555,Enantiomers
CHEBI_77555,CHEBI_64310,Enantiomers
CHEBI_77582,CHEBI_77584,Enantiomers
CHEBI_77584,CHEBI_77582,Enantiomers
CHEBI_77590,CHEBI_77591,Enantiomers
CHEBI_77591,CHEBI_77590,Enantiomers
CHEBI_77594,CHEBI_77595,Enantiomers
CHEBI_77595,CHEBI_77594,Enantiomers
CHEBI_77600,CHEBI_77601,Enantiomers
CHEBI_77601,CHEBI_77600,Enantiomers
CHEBI_77602,CHEBI_77603,Enantiomers
CHEBI_77603,CHEBI_77602,Enantiomers
CHEBI_77604,CHEBI_77599,Enantiomers
CHEBI_77599,CHEBI_77604,Enantiomers
CHEBI_77606,CHEBI_77607,Enantiomers
CHEBI_77607,CHEBI_77606,Enantiomers
CHEBI_77650,CHEBI_77651,Enantiomers
CHEBI_77651,CHEBI_77650,Enantiomers
CHEBI_77672,CHEBI_77673,Enantiomers
CHEBI_77673,CHEBI_77672,Enantiomers
CHEBI_15778,CHEBI_21644,Enantiomers
CHEBI_21644,CHEBI_15778,Enantiomers
CHEBI_77736,CHEBI_77734,Enantiomers
CHEBI_77734,CHEBI_77736,Enantiomers
CHEBI_77738,CHEBI_77737,Enantiomers
CHEBI_77737,CHEBI_77738,Enantiomers
CHEBI_77741,CHEBI_77739,Enantiomers
CHEBI_77739,CHEBI_77741,Enantiomers
CHEBI_77778,CHEBI_77777,Enantiomers
CHEBI_77777,CHEBI_77778,Enantiomers
CHEBI_77782,CHEBI_77785,Enantiomers
CHEBI_77785,CHEBI_77782,Enantiomers
CHEBI_77790,CHEBI_77792,Enantiomers
CHEBI_77792,CHEBI_77790,Enantiomers
CHEBI_77797,CHEBI_77793,Enantiomers
CHEBI_77793,CHEBI_77797,Enantiomers
CHEBI_77795,CHEBI_77794,Enantiomers
CHEBI_77794,CHEBI_77795,Enantiomers
CHEBI_77814,CHEBI_77815,Enantiomers
CHEBI_77815,CHEBI_77814,Enantiomers
CHEBI_77822,CHEBI_77821,Enantiomers
CHEBI_77821,CHEBI_77822,Enantiomers
CHEBI_77839,CHEBI_77841,Enantiomers
CHEBI_77841,CHEBI_77839,Enantiomers
CHEBI_78106,CHEBI_39395,Enantiomers
CHEBI_39395,CHEBI_78106,Enantiomers
CHEBI_78316,CHEBI_9955,Enantiomers
CHEBI_9955,CHEBI_78316,Enantiomers
CHEBI_78323,CHEBI_78322,Enantiomers
CHEBI_78322,CHEBI_78323,Enantiomers
CHEBI_78334,CHEBI_78335,Enantiomers
CHEBI_78335,CHEBI_78334,Enantiomers
CHEBI_78389,CHEBI_78388,Enantiomers
CHEBI_78388,CHEBI_78389,Enantiomers
CHEBI_78392,CHEBI_78391,Enantiomers
