id1,id2,label
CHEBI_199904,CHEBI_218169,Diastereomers
CHEBI_126096,CHEBI_127997,Diastereomers
CHEBI_83303,CHEBI_83306,Diastereomers
CHEBI_214783,CHEBI_216930,Diastereomers
CHEBI_49143,CHEBI_49128,Diastereomers
CHEBI_126511,CHEBI_128104,Diastereomers
CHEBI_124274,CHEBI_124872,Diastereomers
CHEBI_101319,CHEBI_101012,Diastereomers
CHEBI_119571,CHEBI_119721,Diastereomers
CHEBI_119140,CHEBI_118923,Diastereomers
CHEBI_224023,CHEBI_224028,Diastereomers
CHEBI_123586,CHEBI_123456,Diastereomers
CHEBI_136056,CHEBI_133368,Diastereomers
CHEBI_94877,CHEBI_94923,Diastereomers
CHEBI_189323,CHEBI_168966,Diastereomers
CHEBI_206336,CHEBI_206330,Diastereomers
CHEBI_103166,CHEBI_98029,Diastereomers
CHEBI_128116,CHEBI_128115,Diastereomers
CHEBI_218298,CHEBI_218304,Diastereomers
CHEBI_110241,CHEBI_110330,Diastereomers
CHEBI_210802,CHEBI_210796,Diastereomers
CHEBI_195876,CHEBI_195888,Diastereomers
CHEBI_65642,CHEBI_3740,Diastereomers
CHEBI_139026,CHEBI_139027,Diastereomers
CHEBI_210553,CHEBI_210535,Diastereomers
CHEBI_100353,CHEBI_100432,Diastereomers
CHEBI_197854,CHEBI_210896,Diastereomers
CHEBI_102873,CHEBI_101928,Diastereomers
CHEBI_223647,CHEBI_219575,Diastereomers
CHEBI_101150,CHEBI_98680,Diastereomers
CHEBI_114100,CHEBI_114143,Diastereomers
CHEBI_127348,CHEBI_129358,Diastereomers
CHEBI_219551,CHEBI_219546,Diastereomers
CHEBI_225403,CHEBI_225398,Diastereomers
CHEBI_47969,CHEBI_44312,Diastereomers
CHEBI_199453,CHEBI_208950,Diastereomers
CHEBI_80707,CHEBI_80708,Diastereomers
CHEBI_200172,CHEBI_203827,Diastereomers
CHEBI_218855,CHEBI_218860,Diastereomers
CHEBI_113676,CHEBI_113709,Diastereomers
CHEBI_61143,CHEBI_61144,Diastereomers
CHEBI_108820,CHEBI_108858,Diastereomers
CHEBI_215737,CHEBI_227501,Diastereomers
CHEBI_97846,CHEBI_102205,Diastereomers
CHEBI_212276,CHEBI_206080,Diastereomers
CHEBI_129036,CHEBI_129736,Diastereomers
CHEBI_186952,CHEBI_185364,Diastereomers
CHEBI_210685,CHEBI_210679,Diastereomers
CHEBI_44601,CHEBI_233424,Diastereomers
CHEBI_36483,CHEBI_36488,Diastereomers
CHEBI_76095,CHEBI_76096,Diastereomers
CHEBI_100597,CHEBI_97980,Diastereomers
CHEBI_3299,CHEBI_3329,Diastereomers
CHEBI_122354,CHEBI_122469,Diastereomers
CHEBI_98290,CHEBI_98487,Diastereomers
CHEBI_20670,CHEBI_20653,Diastereomers
CHEBI_118831,CHEBI_118733,Diastereomers
CHEBI_208921,CHEBI_208917,Diastereomers
CHEBI_117944,CHEBI_118212,Diastereomers
CHEBI_97536,CHEBI_102775,Diastereomers
CHEBI_59875,CHEBI_59873,Diastereomers
CHEBI_97406,CHEBI_102274,Diastereomers
CHEBI_131220,CHEBI_99696,Diastereomers
CHEBI_97767,CHEBI_99305,Diastereomers
CHEBI_65391,CHEBI_65390,Diastereomers
CHEBI_126372,CHEBI_125891,Diastereomers
CHEBI_120314,CHEBI_120180,Diastereomers
CHEBI_217165,CHEBI_204828,Diastereomers
CHEBI_3914,CHEBI_5600,Diastereomers
CHEBI_68866,CHEBI_68865,Diastereomers
CHEBI_119745,CHEBI_119570,Diastereomers
CHEBI_103817,CHEBI_113393,Diastereomers
CHEBI_127975,CHEBI_130822,Diastereomers
CHEBI_119164,CHEBI_119075,Diastereomers
CHEBI_101184,CHEBI_98824,Diastereomers
CHEBI_213644,CHEBI_216683,Diastereomers
CHEBI_122452,CHEBI_118705,Diastereomers
CHEBI_47998,CHEBI_47999,Diastereomers
CHEBI_118818,CHEBI_118727,Diastereomers
CHEBI_198736,CHEBI_200511,Diastereomers
CHEBI_120155,CHEBI_120167,Diastereomers
CHEBI_234324,CHEBI_31856,Diastereomers
CHEBI_70608,CHEBI_70607,Diastereomers
CHEBI_113611,CHEBI_108906,Diastereomers
CHEBI_95562,CHEBI_95939,Diastereomers
CHEBI_61568,CHEBI_43577,Diastereomers
CHEBI_99703,CHEBI_101474,Diastereomers
CHEBI_230718,CHEBI_172313,Diastereomers
CHEBI_127728,CHEBI_128310,Diastereomers
CHEBI_166835,CHEBI_8403,Diastereomers
CHEBI_120096,CHEBI_120089,Diastereomers
CHEBI_220082,CHEBI_212388,Diastereomers
CHEBI_194468,CHEBI_194475,Diastereomers
CHEBI_124667,CHEBI_124155,Diastereomers
CHEBI_127974,CHEBI_128365,Diastereomers
CHEBI_212202,CHEBI_212195,Diastereomers
CHEBI_108821,CHEBI_108761,Diastereomers
CHEBI_120356,CHEBI_120105,Diastereomers
CHEBI_110044,CHEBI_109924,Diastereomers
CHEBI_95637,CHEBI_96131,Diastereomers
CHEBI_97333,CHEBI_97423,Diastereomers
CHEBI_97119,CHEBI_97194,Diastereomers
CHEBI_199555,CHEBI_215637,Diastereomers
CHEBI_8243,CHEBI_106,Diastereomers
CHEBI_76041,CHEBI_75859,Diastereomers
CHEBI_102409,CHEBI_97950,Diastereomers
CHEBI_98140,CHEBI_101621,Diastereomers
CHEBI_67221,CHEBI_67224,Diastereomers
CHEBI_200475,CHEBI_204206,Diastereomers
CHEBI_83132,CHEBI_83131,Diastereomers
CHEBI_130853,CHEBI_125950,Diastereomers
CHEBI_229294,CHEBI_229281,Diastereomers
CHEBI_215429,CHEBI_215434,Diastereomers
CHEBI_69892,CHEBI_69893,Diastereomers
CHEBI_217865,CHEBI_217870,Diastereomers
CHEBI_101520,CHEBI_101683,Diastereomers
CHEBI_179984,CHEBI_179988,Diastereomers
CHEBI_28344,CHEBI_28164,Diastereomers
CHEBI_122458,CHEBI_122242,Diastereomers
CHEBI_214604,CHEBI_220549,Diastereomers
CHEBI_224730,CHEBI_224736,Diastereomers
CHEBI_177089,CHEBI_177084,Diastereomers
CHEBI_78412,CHEBI_35616,Diastereomers
CHEBI_97025,CHEBI_112629,Diastereomers
CHEBI_85367,CHEBI_87447,Diastereomers
CHEBI_102078,CHEBI_100390,Diastereomers
CHEBI_128820,CHEBI_128040,Diastereomers
CHEBI_183584,CHEBI_174603,Diastereomers
CHEBI_21405,CHEBI_21288,Diastereomers
CHEBI_125752,CHEBI_131028,Diastereomers
CHEBI_81286,CHEBI_81441,Diastereomers
CHEBI_187420,CHEBI_191881,Diastereomers
CHEBI_221416,CHEBI_221510,Diastereomers
CHEBI_102866,CHEBI_100318,Diastereomers
CHEBI_101907,CHEBI_101386,Diastereomers
CHEBI_207933,CHEBI_224686,Diastereomers
CHEBI_232205,CHEBI_232279,Diastereomers
CHEBI_99487,CHEBI_97596,Diastereomers
CHEBI_85801,CHEBI_85802,Diastereomers
CHEBI_85307,CHEBI_85308,Diastereomers
CHEBI_224255,CHEBI_206781,Diastereomers
CHEBI_96671,CHEBI_96554,Diastereomers
CHEBI_200161,CHEBI_198702,Diastereomers
CHEBI_211002,CHEBI_210996,Diastereomers
CHEBI_102658,CHEBI_112965,Diastereomers
CHEBI_97812,CHEBI_97442,Diastereomers
CHEBI_16076,CHEBI_28247,Diastereomers
CHEBI_130313,CHEBI_129381,Diastereomers
CHEBI_97334,CHEBI_98705,Diastereomers
CHEBI_142094,CHEBI_33440,Diastereomers
CHEBI_129018,CHEBI_129739,Diastereomers
CHEBI_153263,CHEBI_150274,Diastereomers
CHEBI_180172,CHEBI_180181,Diastereomers
CHEBI_90341,CHEBI_90343,Diastereomers
CHEBI_101897,CHEBI_98322,Diastereomers
CHEBI_186325,CHEBI_187762,Diastereomers
CHEBI_49162,CHEBI_49164,Diastereomers
CHEBI_95973,CHEBI_96390,Diastereomers
CHEBI_125284,CHEBI_125341,Diastereomers
CHEBI_179173,CHEBI_179172,Diastereomers
CHEBI_118194,CHEBI_118161,Diastereomers
CHEBI_212185,CHEBI_212190,Diastereomers
CHEBI_118417,CHEBI_118360,Diastereomers
CHEBI_168953,CHEBI_180366,Diastereomers
CHEBI_199254,CHEBI_221588,Diastereomers
CHEBI_209770,CHEBI_209762,Diastereomers
CHEBI_213777,CHEBI_219750,Diastereomers
CHEBI_209541,CHEBI_209535,Diastereomers
CHEBI_118105,CHEBI_118197,Diastereomers
CHEBI_128930,CHEBI_128623,Diastereomers
CHEBI_119146,CHEBI_119151,Diastereomers
CHEBI_128528,CHEBI_128629,Diastereomers
CHEBI_225544,CHEBI_210258,Diastereomers
CHEBI_198553,CHEBI_216149,Diastereomers
CHEBI_102817,CHEBI_121910,Diastereomers
CHEBI_126180,CHEBI_129482,Diastereomers
CHEBI_208236,CHEBI_209372,Diastereomers
CHEBI_212964,CHEBI_212970,Diastereomers
CHEBI_203892,CHEBI_200331,Diastereomers
CHEBI_210226,CHEBI_210233,Diastereomers
CHEBI_95822,CHEBI_96942,Diastereomers
CHEBI_214220,CHEBI_199551,Diastereomers
CHEBI_227795,CHEBI_227800,Diastereomers
CHEBI_120223,CHEBI_120234,Diastereomers
CHEBI_103586,CHEBI_102341,Diastereomers
CHEBI_101302,CHEBI_99640,Diastereomers
CHEBI_69345,CHEBI_69344,Diastereomers
CHEBI_145350,CHEBI_145348,Diastereomers
CHEBI_98496,CHEBI_102515,Diastereomers
CHEBI_127040,CHEBI_127795,Diastereomers
CHEBI_234141,CHEBI_234140,Diastereomers
CHEBI_81378,CHEBI_142043,Diastereomers
CHEBI_66467,CHEBI_66466,Diastereomers
CHEBI_98494,CHEBI_97672,Diastereomers
CHEBI_84615,CHEBI_84622,Diastereomers
CHEBI_127612,CHEBI_126088,Diastereomers
CHEBI_69301,CHEBI_69302,Diastereomers
CHEBI_117589,CHEBI_98277,Diastereomers
CHEBI_113894,CHEBI_114165,Diastereomers
CHEBI_97143,CHEBI_98154,Diastereomers
CHEBI_209387,CHEBI_203324,Diastereomers
CHEBI_103719,CHEBI_103784,Diastereomers
CHEBI_68026,CHEBI_68025,Diastereomers
CHEBI_210808,CHEBI_210814,Diastereomers
CHEBI_210649,CHEBI_210654,Diastereomers
CHEBI_97248,CHEBI_98511,Diastereomers
CHEBI_182108,CHEBI_181783,Diastereomers
CHEBI_126385,CHEBI_129145,Diastereomers
CHEBI_99744,CHEBI_102680,Diastereomers
CHEBI_130408,CHEBI_127643,Diastereomers
CHEBI_83177,CHEBI_83178,Diastereomers
CHEBI_126456,CHEBI_129252,Diastereomers
CHEBI_226120,CHEBI_226114,Diastereomers
CHEBI_222991,CHEBI_222995,Diastereomers
CHEBI_58875,CHEBI_58876,Diastereomers
CHEBI_122397,CHEBI_122468,Diastereomers
CHEBI_109894,CHEBI_109872,Diastereomers
CHEBI_129877,CHEBI_126716,Diastereomers
CHEBI_118719,CHEBI_118612,Diastereomers
CHEBI_207254,CHEBI_225954,Diastereomers
CHEBI_167820,CHEBI_165303,Diastereomers
CHEBI_228078,CHEBI_228080,Diastereomers
CHEBI_200301,CHEBI_200741,Diastereomers
CHEBI_115755,CHEBI_115937,Diastereomers
CHEBI_130422,CHEBI_130024,Diastereomers
CHEBI_48063,CHEBI_48064,Diastereomers
CHEBI_63762,CHEBI_63774,Diastereomers
CHEBI_77772,CHEBI_155888,Diastereomers
CHEBI_118112,CHEBI_117995,Diastereomers
CHEBI_39164,CHEBI_39165,Diastereomers
CHEBI_216084,CHEBI_204012,Diastereomers
CHEBI_233,CHEBI_228,Diastereomers
CHEBI_211228,CHEBI_207523,Diastereomers
CHEBI_120382,CHEBI_120085,Diastereomers
CHEBI_122246,CHEBI_122404,Diastereomers
CHEBI_95941,CHEBI_116658,Diastereomers
CHEBI_67456,CHEBI_67452,Diastereomers
CHEBI_127616,CHEBI_129362,Diastereomers
CHEBI_199424,CHEBI_209671,Diastereomers
CHEBI_198981,CHEBI_211010,Diastereomers
CHEBI_206359,CHEBI_206371,Diastereomers
CHEBI_219858,CHEBI_219864,Diastereomers
CHEBI_102926,CHEBI_98387,Diastereomers
CHEBI_59987,CHEBI_59286,Diastereomers
CHEBI_126082,CHEBI_129513,Diastereomers
CHEBI_123518,CHEBI_123564,Diastereomers
CHEBI_203310,CHEBI_206115,Diastereomers
CHEBI_172060,CHEBI_194238,Diastereomers
CHEBI_198463,CHEBI_207893,Diastereomers
CHEBI_130430,CHEBI_128720,Diastereomers
CHEBI_229461,CHEBI_195553,Diastereomers
CHEBI_221220,CHEBI_226134,Diastereomers
CHEBI_198265,CHEBI_210444,Diastereomers
CHEBI_119051,CHEBI_118868,Diastereomers
CHEBI_221045,CHEBI_221051,Diastereomers
CHEBI_99186,CHEBI_102708,Diastereomers
CHEBI_213597,CHEBI_213590,Diastereomers
CHEBI_51046,CHEBI_51047,Diastereomers
CHEBI_226578,CHEBI_216535,Diastereomers
CHEBI_219600,CHEBI_219594,Diastereomers
CHEBI_97943,CHEBI_98620,Diastereomers
CHEBI_70073,CHEBI_70074,Diastereomers
CHEBI_101769,CHEBI_101982,Diastereomers
CHEBI_90258,CHEBI_90256,Diastereomers
CHEBI_155386,CHEBI_156694,Diastereomers
CHEBI_102142,CHEBI_97470,Diastereomers
CHEBI_85535,CHEBI_85536,Diastereomers
CHEBI_228033,CHEBI_210935,Diastereomers
CHEBI_122399,CHEBI_122299,Diastereomers
CHEBI_195672,CHEBI_165523,Diastereomers
CHEBI_202213,CHEBI_212106,Diastereomers
CHEBI_51795,CHEBI_51797,Diastereomers
CHEBI_76954,CHEBI_76945,Diastereomers
CHEBI_99038,CHEBI_101500,Diastereomers
CHEBI_215148,CHEBI_227445,Diastereomers
CHEBI_99833,CHEBI_102610,Diastereomers
CHEBI_79840,CHEBI_79942,Diastereomers
CHEBI_95744,CHEBI_95862,Diastereomers
CHEBI_211419,CHEBI_211430,Diastereomers
CHEBI_166720,CHEBI_173187,Diastereomers
CHEBI_84019,CHEBI_84020,Diastereomers
CHEBI_16551,CHEBI_39244,Diastereomers
CHEBI_128199,CHEBI_127864,Diastereomers
CHEBI_96209,CHEBI_95636,Diastereomers
CHEBI_96789,CHEBI_112555,Diastereomers
CHEBI_142660,CHEBI_142661,Diastereomers
CHEBI_176909,CHEBI_176908,Diastereomers
CHEBI_118496,CHEBI_118301,Diastereomers
CHEBI_214990,CHEBI_206655,Diastereomers
CHEBI_119027,CHEBI_118938,Diastereomers
CHEBI_144571,CHEBI_166507,Diastereomers
CHEBI_218345,CHEBI_218309,Diastereomers
CHEBI_98060,CHEBI_131205,Diastereomers
CHEBI_62146,CHEBI_62148,Diastereomers
CHEBI_122224,CHEBI_122326,Diastereomers
CHEBI_217981,CHEBI_217987,Diastereomers
CHEBI_104502,CHEBI_104533,Diastereomers
CHEBI_126808,CHEBI_127256,Diastereomers
CHEBI_130775,CHEBI_130123,Diastereomers
CHEBI_118977,CHEBI_118883,Diastereomers
CHEBI_118854,CHEBI_118896,Diastereomers
CHEBI_113951,CHEBI_103795,Diastereomers
CHEBI_90259,CHEBI_91122,Diastereomers
CHEBI_223190,CHEBI_198545,Diastereomers
CHEBI_209745,CHEBI_209740,Diastereomers
CHEBI_101376,CHEBI_98721,Diastereomers
CHEBI_101551,CHEBI_98621,Diastereomers
CHEBI_108730,CHEBI_111767,Diastereomers
CHEBI_127766,CHEBI_128248,Diastereomers
CHEBI_118602,CHEBI_118737,Diastereomers
CHEBI_210991,CHEBI_220900,Diastereomers
CHEBI_123566,CHEBI_123504,Diastereomers
CHEBI_130946,CHEBI_127597,Diastereomers
CHEBI_100786,CHEBI_101932,Diastereomers
CHEBI_210674,CHEBI_200953,Diastereomers
CHEBI_118653,CHEBI_118540,Diastereomers
CHEBI_142530,CHEBI_142531,Diastereomers
CHEBI_127126,CHEBI_129457,Diastereomers
CHEBI_221010,CHEBI_227083,Diastereomers
CHEBI_123944,CHEBI_124692,Diastereomers
CHEBI_203815,CHEBI_222489,Diastereomers
CHEBI_132802,CHEBI_132908,Diastereomers
CHEBI_129774,CHEBI_130677,Diastereomers
CHEBI_203905,CHEBI_197995,Diastereomers
CHEBI_228960,CHEBI_168338,Diastereomers
CHEBI_202821,CHEBI_201949,Diastereomers
CHEBI_218137,CHEBI_221257,Diastereomers
CHEBI_213642,CHEBI_213636,Diastereomers
CHEBI_95666,CHEBI_96290,Diastereomers
CHEBI_59818,CHEBI_59820,Diastereomers
CHEBI_153590,CHEBI_154001,Diastereomers
CHEBI_178713,CHEBI_178705,Diastereomers
CHEBI_220149,CHEBI_227682,Diastereomers
CHEBI_180325,CHEBI_180324,Diastereomers
CHEBI_214501,CHEBI_214495,Diastereomers
CHEBI_35071,CHEBI_35064,Diastereomers
CHEBI_203429,CHEBI_203623,Diastereomers
CHEBI_212230,CHEBI_212236,Diastereomers
CHEBI_118647,CHEBI_118533,Diastereomers
CHEBI_118249,CHEBI_118480,Diastereomers
CHEBI_185933,CHEBI_88515,Diastereomers
CHEBI_99772,CHEBI_98663,Diastereomers
CHEBI_111714,CHEBI_111780,Diastereomers
CHEBI_128294,CHEBI_128312,Diastereomers
CHEBI_204527,CHEBI_201564,Diastereomers
CHEBI_189066,CHEBI_17495,Diastereomers
CHEBI_209338,CHEBI_209333,Diastereomers
CHEBI_209603,CHEBI_209609,Diastereomers
CHEBI_128771,CHEBI_129518,Diastereomers
CHEBI_102772,CHEBI_99704,Diastereomers
CHEBI_102782,CHEBI_100350,Diastereomers
CHEBI_204475,CHEBI_218529,Diastereomers
CHEBI_91116,CHEBI_91115,Diastereomers
CHEBI_196500,CHEBI_196505,Diastereomers
CHEBI_202096,CHEBI_206446,Diastereomers
CHEBI_128757,CHEBI_130684,Diastereomers
CHEBI_215265,CHEBI_215259,Diastereomers
CHEBI_47832,CHEBI_28227,Diastereomers
CHEBI_118049,CHEBI_117996,Diastereomers
CHEBI_210764,CHEBI_210735,Diastereomers
CHEBI_209247,CHEBI_209253,Diastereomers
CHEBI_225497,CHEBI_225491,Diastereomers
CHEBI_180310,CHEBI_180308,Diastereomers
CHEBI_218936,CHEBI_218930,Diastereomers
CHEBI_186173,CHEBI_186309,Diastereomers
CHEBI_27509,CHEBI_3703,Diastereomers
CHEBI_122422,CHEBI_122359,Diastereomers
CHEBI_95724,CHEBI_96645,Diastereomers
CHEBI_130536,CHEBI_127702,Diastereomers
CHEBI_154584,CHEBI_147082,Diastereomers
CHEBI_222874,CHEBI_222865,Diastereomers
CHEBI_206757,CHEBI_206751,Diastereomers
CHEBI_118999,CHEBI_119086,Diastereomers
CHEBI_27372,CHEBI_22357,Diastereomers
CHEBI_128682,CHEBI_128852,Diastereomers
CHEBI_126413,CHEBI_130075,Diastereomers
CHEBI_225090,CHEBI_225100,Diastereomers
CHEBI_187097,CHEBI_185195,Diastereomers
CHEBI_120146,CHEBI_120331,Diastereomers
CHEBI_28029,CHEBI_28140,Diastereomers
CHEBI_96196,CHEBI_95800,Diastereomers
CHEBI_223995,CHEBI_223910,Diastereomers
CHEBI_211202,CHEBI_211204,Diastereomers
CHEBI_124323,CHEBI_113668,Diastereomers
CHEBI_130754,CHEBI_127971,Diastereomers
CHEBI_129166,CHEBI_126315,Diastereomers
CHEBI_70673,CHEBI_70674,Diastereomers
CHEBI_118851,CHEBI_119148,Diastereomers
CHEBI_118326,CHEBI_118463,Diastereomers
CHEBI_101008,CHEBI_97080,Diastereomers
CHEBI_118738,CHEBI_118749,Diastereomers
CHEBI_130523,CHEBI_127154,Diastereomers
CHEBI_141915,CHEBI_141956,Diastereomers
CHEBI_196491,CHEBI_196489,Diastereomers
CHEBI_70195,CHEBI_70196,Diastereomers
CHEBI_35811,CHEBI_16271,Diastereomers
CHEBI_99678,CHEBI_97060,Diastereomers
CHEBI_201244,CHEBI_202138,Diastereomers
CHEBI_70756,CHEBI_87840,Diastereomers
CHEBI_220749,CHEBI_220744,Diastereomers
CHEBI_215189,CHEBI_204084,Diastereomers
CHEBI_208165,CHEBI_208161,Diastereomers
CHEBI_216486,CHEBI_217430,Diastereomers
CHEBI_145592,CHEBI_145591,Diastereomers
CHEBI_128229,CHEBI_129988,Diastereomers
CHEBI_114027,CHEBI_114023,Diastereomers
CHEBI_97073,CHEBI_98622,Diastereomers
CHEBI_27778,CHEBI_30943,Diastereomers
CHEBI_118219,CHEBI_118035,Diastereomers
CHEBI_126457,CHEBI_129017,Diastereomers
CHEBI_81606,CHEBI_81600,Diastereomers
CHEBI_139314,CHEBI_139316,Diastereomers
CHEBI_126102,CHEBI_126341,Diastereomers
CHEBI_15386,CHEBI_37468,Diastereomers
CHEBI_118782,CHEBI_118666,Diastereomers
CHEBI_200964,CHEBI_211744,Diastereomers
CHEBI_84623,CHEBI_84620,Diastereomers
CHEBI_219543,CHEBI_220307,Diastereomers
CHEBI_98468,CHEBI_100598,Diastereomers
CHEBI_148440,CHEBI_152376,Diastereomers
CHEBI_173853,CHEBI_189723,Diastereomers
CHEBI_97902,CHEBI_97174,Diastereomers
CHEBI_209364,CHEBI_213012,Diastereomers
CHEBI_141585,CHEBI_15847,Diastereomers
CHEBI_83040,CHEBI_83037,Diastereomers
CHEBI_118216,CHEBI_117954,Diastereomers
CHEBI_221875,CHEBI_216382,Diastereomers
CHEBI_64787,CHEBI_64786,Diastereomers
CHEBI_199813,CHEBI_199366,Diastereomers
CHEBI_133238,CHEBI_133239,Diastereomers
CHEBI_128063,CHEBI_126757,Diastereomers
CHEBI_210431,CHEBI_197837,Diastereomers
CHEBI_146213,CHEBI_36257,Diastereomers
CHEBI_178603,CHEBI_178604,Diastereomers
CHEBI_96130,CHEBI_96424,Diastereomers
CHEBI_129126,CHEBI_129088,Diastereomers
CHEBI_99192,CHEBI_97640,Diastereomers
CHEBI_65110,CHEBI_65112,Diastereomers
CHEBI_99741,CHEBI_102055,Diastereomers
CHEBI_70121,CHEBI_70120,Diastereomers
CHEBI_70486,CHEBI_70485,Diastereomers
CHEBI_207930,CHEBI_222061,Diastereomers
CHEBI_118870,CHEBI_119081,Diastereomers
CHEBI_3446,CHEBI_80736,Diastereomers
CHEBI_102706,CHEBI_101725,Diastereomers
CHEBI_102025,CHEBI_100862,Diastereomers
CHEBI_28453,CHEBI_36729,Diastereomers
CHEBI_221559,CHEBI_210631,Diastereomers
CHEBI_200653,CHEBI_220682,Diastereomers
CHEBI_202952,CHEBI_202777,Diastereomers
CHEBI_213579,CHEBI_213587,Diastereomers
CHEBI_171978,CHEBI_171955,Diastereomers
CHEBI_102832,CHEBI_99318,Diastereomers
CHEBI_129706,CHEBI_126806,Diastereomers
CHEBI_67598,CHEBI_67599,Diastereomers
CHEBI_225188,CHEBI_225193,Diastereomers
CHEBI_68156,CHEBI_68155,Diastereomers
CHEBI_113930,CHEBI_114092,Diastereomers
CHEBI_76094,CHEBI_76093,Diastereomers
CHEBI_214447,CHEBI_221925,Diastereomers
CHEBI_200126,CHEBI_216071,Diastereomers
CHEBI_101119,CHEBI_102125,Diastereomers
CHEBI_226861,CHEBI_223653,Diastereomers
CHEBI_20661,CHEBI_35540,Diastereomers
CHEBI_126772,CHEBI_126162,Diastereomers
CHEBI_70243,CHEBI_70242,Diastereomers
CHEBI_129912,CHEBI_131115,Diastereomers
CHEBI_129069,CHEBI_129114,Diastereomers
CHEBI_99879,CHEBI_101875,Diastereomers
CHEBI_220380,CHEBI_220374,Diastereomers
CHEBI_193477,CHEBI_193403,Diastereomers
CHEBI_129751,CHEBI_129888,Diastereomers
CHEBI_203074,CHEBI_201685,Diastereomers
CHEBI_208421,CHEBI_208413,Diastereomers
CHEBI_195695,CHEBI_168955,Diastereomers
CHEBI_205600,CHEBI_207303,Diastereomers
CHEBI_202013,CHEBI_206116,Diastereomers
CHEBI_123528,CHEBI_123499,Diastereomers
CHEBI_136105,CHEBI_136106,Diastereomers
CHEBI_220711,CHEBI_220704,Diastereomers
CHEBI_77809,CHEBI_78640,Diastereomers
CHEBI_209221,CHEBI_209209,Diastereomers
CHEBI_128388,CHEBI_127164,Diastereomers
CHEBI_128001,CHEBI_127400,Diastereomers
CHEBI_130319,CHEBI_125792,Diastereomers
CHEBI_130255,CHEBI_129691,Diastereomers
CHEBI_7519,CHEBI_7518,Diastereomers
CHEBI_203508,CHEBI_223686,Diastereomers
CHEBI_228053,CHEBI_213570,Diastereomers
CHEBI_113705,CHEBI_124286,Diastereomers
CHEBI_27066,CHEBI_37471,Diastereomers
CHEBI_212959,CHEBI_211038,Diastereomers
CHEBI_219041,CHEBI_219048,Diastereomers
CHEBI_124271,CHEBI_124530,Diastereomers
CHEBI_190640,CHEBI_183415,Diastereomers
CHEBI_16292,CHEBI_18118,Diastereomers
CHEBI_99023,CHEBI_102678,Diastereomers
CHEBI_95665,CHEBI_96561,Diastereomers
CHEBI_129152,CHEBI_126055,Diastereomers
CHEBI_97348,CHEBI_100622,Diastereomers
CHEBI_66939,CHEBI_61467,Diastereomers
CHEBI_99826,CHEBI_102127,Diastereomers
CHEBI_141613,CHEBI_140440,Diastereomers
CHEBI_200809,CHEBI_222467,Diastereomers
CHEBI_68410,CHEBI_68411,Diastereomers
CHEBI_49024,CHEBI_49022,Diastereomers
CHEBI_119003,CHEBI_119008,Diastereomers
CHEBI_223970,CHEBI_227756,Diastereomers
CHEBI_16534,CHEBI_21336,Diastereomers
CHEBI_123550,CHEBI_123454,Diastereomers
CHEBI_67991,CHEBI_67990,Diastereomers
CHEBI_129836,CHEBI_127837,Diastereomers
CHEBI_205555,CHEBI_205813,Diastereomers
CHEBI_210768,CHEBI_219241,Diastereomers
CHEBI_225471,CHEBI_225476,Diastereomers
CHEBI_215814,CHEBI_215822,Diastereomers
CHEBI_100951,CHEBI_131200,Diastereomers
CHEBI_9909,CHEBI_140612,Diastereomers
CHEBI_221445,CHEBI_221451,Diastereomers
CHEBI_29091,CHEBI_33012,Diastereomers
CHEBI_83827,CHEBI_83826,Diastereomers
CHEBI_129030,CHEBI_125714,Diastereomers
CHEBI_70458,CHEBI_70459,Diastereomers
CHEBI_124951,CHEBI_125844,Diastereomers
CHEBI_202656,CHEBI_201153,Diastereomers
CHEBI_190614,CHEBI_168092,Diastereomers
CHEBI_81428,CHEBI_81427,Diastereomers
CHEBI_4938,CHEBI_708,Diastereomers
CHEBI_5136,CHEBI_38568,Diastereomers
CHEBI_15669,CHEBI_35700,Diastereomers
CHEBI_206780,CHEBI_214118,Diastereomers
CHEBI_214975,CHEBI_214969,Diastereomers
CHEBI_101130,CHEBI_99919,Diastereomers
CHEBI_201930,CHEBI_204714,Diastereomers
CHEBI_16772,CHEBI_28455,Diastereomers
CHEBI_210607,CHEBI_210591,Diastereomers
CHEBI_196602,CHEBI_196600,Diastereomers
CHEBI_1277,CHEBI_39564,Diastereomers
CHEBI_216379,CHEBI_202603,Diastereomers
CHEBI_215712,CHEBI_201119,Diastereomers
CHEBI_206422,CHEBI_219748,Diastereomers
CHEBI_32806,CHEBI_32805,Diastereomers
CHEBI_128446,CHEBI_129764,Diastereomers
CHEBI_179700,CHEBI_172542,Diastereomers
CHEBI_122403,CHEBI_122222,Diastereomers
CHEBI_120383,CHEBI_120271,Diastereomers
CHEBI_210979,CHEBI_204853,Diastereomers
CHEBI_67784,CHEBI_67783,Diastereomers
CHEBI_48882,CHEBI_17486,Diastereomers
CHEBI_208256,CHEBI_208251,Diastereomers
CHEBI_81669,CHEBI_169981,Diastereomers
CHEBI_97894,CHEBI_98059,Diastereomers
CHEBI_101880,CHEBI_97942,Diastereomers
CHEBI_109944,CHEBI_110054,Diastereomers
CHEBI_182969,CHEBI_182970,Diastereomers
CHEBI_204775,CHEBI_218875,Diastereomers
CHEBI_118201,CHEBI_118193,Diastereomers
CHEBI_112061,CHEBI_112029,Diastereomers
CHEBI_182506,CHEBI_182507,Diastereomers
